,MSA,MSADSCR,NAICS3_x,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,ee_atp_cnt,MinWage_Cases,MinWage_ATPAmt,MinWage_EmpAff,ChildLabor_Cases,ChildLabor_ATPAmt,ChildLabor_EmpAff,BMW_Cases,BMW_ATPAmt,BMW_EmpAff,All_AtpAmt,Other_Cases,Other_ATPAmt,Other_EmpAff,ESTB,EMPL_N,PAYR_N,NAICS3,NAICS3Desc
291,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",331,249,0.0,166,166,249,316318.81,166,0,0.0,0,0,0.0,0,948956.43,0,632637.62,0,13.0,492.0,21732.0,331,Primary Metal Manufacturing
292,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",332,581,0.0,498,498,581,37267.0,498,0,0.0,0,0,0.0,0,111801.0,0,74534.0,0,174.0,2983.0,148875.0,332,Fabricated Metal Product Manufacturing
293,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",333,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,84.0,3361.0,223880.0,333,Machinery Manufacturing
294,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",334,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,120.0,5215.0,372974.0,334,Computer and Electronic Product Manufacturing
295,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",335,913,0.0,747,581,830,1242342.34,581,0,0.0,0,0,0.0,0,3727027.02,83,2484684.68,166,22.0,831.0,51406.0,335,"Electrical Equipment, Appliance, and Component Manufacturing"
296,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",337,996,0.0,996,996,996,1294193.27,996,0,0.0,0,0,0.0,0,3882579.81,0,2588386.54,0,29.0,386.0,14518.0,337,Furniture and Related Product Manufacturing
297,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",339,747,0.0,747,664,747,88166.75,664,0,0.0,0,0,0.0,0,207075.87,0,118909.12,83,99.0,1056.0,52444.0,339,Miscellaneous Manufacturing
298,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",423,2905,0.0,2407,2324,2739,2218691.26,2324,0,0.0,0,0,0.0,0,6656073.78,166,4437382.52,83,648.0,7160.0,476034.0,423,"Merchant Wholesalers, Durable Goods"
299,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",424,3984,118275.0,3320,3237,2490,7037213.1,2241,0,0.0,0,0,0.0,0,21603331.3,1494,14566118.2,1079,353.0,6436.0,529162.0,424,"Merchant Wholesalers, Nondurable Goods"
300,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",441,1245,328680.0,747,581,830,866115.79,498,249,328680.0,166,0,0.0,0,3163310.11,166,2625874.32,83,251.0,5153.0,241996.0,441,Motor Vehicle and Parts Dealers
301,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",442,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,134.0,1047.0,27705.0,442,Furniture and Home Furnishings Stores
302,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",443,332,0.0,249,249,332,166440.73,249,0,0.0,0,0,0.0,0,499322.19,0,332881.46,0,132.0,1405.0,42763.0,443,Electronics and Appliance Stores
303,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",445,1909,748660.0,1245,747,1162,2890462.55,747,747,748660.0,415,0,0.0,0,8671387.65,0,6529585.1,83,416.0,7691.0,189872.0,445,Food and Beverage Stores
304,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",446,0,0.0,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,83,259.0,2263.0,81434.0,446,Health and Personal Care Stores
305,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",447,5229,153384.0,5561,4814,5229,4855814.57,4814,0,0.0,0,0,0.0,0,14567443.71,0,9711629.14,747,151.0,1182.0,23602.0,447,Gasoline Stations
306,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",448,664,0.0,664,498,498,107779.65,498,166,0.0,166,0,0.0,0,323338.95,0,215559.3,0,444.0,6559.0,103209.0,448,Clothing and Clothing Accessories Stores
307,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",451,249,0.0,166,166,249,187001.49,166,0,0.0,0,0,0.0,0,561004.47,0,374002.98,0,113.0,1339.0,21552.0,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores"
308,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",453,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,250.0,1889.0,35442.0,453,Miscellaneous Store Retailers
309,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",483,5976,0.0,4980,4980,0,0.0,0,0,0.0,0,0,0.0,0,10532133.94,5976,10532133.94,4980,,,,,
310,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",484,7138,0.0,3984,3818,498,660191.13,415,0,0.0,0,0,0.0,0,47078668.21,6640,46418477.08,3569,169.0,1300.0,62250.0,484,Truck Transportation
311,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",485,166,0.0,83,83,166,29921.5,83,0,0.0,0,0,0.0,0,89764.5,0,59843.0,0,38.0,804.0,21590.0,485,Transit and Ground Passenger Transportation
312,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",486,1328,0.0,1245,1245,1328,12942135.22,1245,0,0.0,0,0,0.0,0,38826405.66,0,25884270.44,0,1.0,0.0,0.0,486,Pipeline Transportation
313,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",488,166,0.0,83,83,166,32108.55,83,0,0.0,0,0,0.0,0,96325.65,0,64217.1,0,75.0,1138.0,33621.0,488,Support Activities for Transportation
314,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",491,83,0.0,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,83,0.0,83,,,,,
315,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",492,4399,0.0,2656,2573,83,0.0,0,0,0.0,0,0,0.0,0,14969267.46,4316,14969267.46,2656,32.0,820.0,32532.0,492,Couriers and Messengers
316,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",512,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,146.0,861.0,22676.0,512,Motion Picture and Sound Recording Industries
317,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",517,9877,0.0,7802,3569,9711,5315375.61,3486,0,0.0,0,0,0.0,0,16043216.91,166,10727841.3,4316,145.0,0.0,147590.0,517,Telecommunications
318,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",518,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,44.0,719.0,40787.0,518,"Data Processing, Hosting, and Related Services"
319,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",522,2241,0.0,2158,2075,2158,5080128.71,1992,0,0.0,0,0,0.0,0,15257484.13,83,10177355.42,166,508.0,0.0,0.0,522,Credit Intermediation and Related Activities
320,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",524,3735,0.0,3901,3652,3735,3443998.68,3652,0,0.0,0,0,0.0,0,10331996.04,0,6887997.36,249,557.0,3748.0,270683.0,524,Insurance Carriers and Related Activities
321,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",525,1909,0.0,1245,1245,1909,2559223.66,1245,0,0.0,0,0,0.0,0,7677670.98,0,5118447.32,0,3.0,0.0,0.0,525,"Funds, Trusts, and Other Financial Vehicles"
322,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",531,2075,273900.0,1660,1577,2075,3946693.16,1577,0,0.0,0,0,0.0,0,11840079.48,0,7893386.32,83,879.0,3146.0,135184.0,531,Real Estate
323,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",532,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,151.0,1191.0,51090.0,532,Rental and Leasing Services
324,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",541,43409,0.0,41832,41500,41085,107341150.21,40338,0,0.0,0,0,0.0,0,330880828.83,2324,223539678.62,1494,2670.0,22247.0,2489531.0,541,"Professional, Scientific, and Technical Services"
325,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",561,82751,0.0,72044,69720,79348,89794725.28,68060,0,0.0,0,0,0.0,0,192718593.08,3403,102923867.8,3984,1018.0,17451.0,557308.0,561,Administrative and Support Services
326,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",562,664,0.0,581,581,0,0.0,0,0,0.0,0,0,0.0,0,3827518.44,664,3827518.44,581,47.0,847.0,49020.0,562,Waste Management and Remediation Services
327,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",611,83,0.0,0,0,83,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,259.0,5090.0,160411.0,611,Educational Services
328,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",621,2822,0.0,2324,2241,2822,1262983.61,2241,0,0.0,0,0,0.0,0,3788950.83,0,2525967.22,83,2040.0,15464.0,785289.0,621,Ambulatory Health Care Services
329,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",622,166,0.0,83,83,166,119200.45,83,0,0.0,0,0,0.0,0,357601.35,0,238400.9,0,9.0,7232.0,476915.0,622,Hospitals
330,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",623,33864,1786678.75,30295,25315,33117,49280339.49,25315,0,0.0,0,0,0.0,0,158963278.26,747,109682938.77,4980,199.0,5363.0,147216.0,623,Nursing and Residential Care Facilities
331,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",624,1577,0.0,1411,1411,1079,1758828.93,913,0,0.0,0,0,0.0,0,7141173.09,498,5382344.16,498,340.0,5370.0,116657.0,624,Social Assistance
332,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",713,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,161.0,3568.0,66373.0,713,"Amusement, Gambling, and Recreation Industries"
333,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",721,166,0.0,83,83,166,135491.69,83,0,0.0,0,0,0.0,0,406475.07,0,270983.38,0,105.0,2630.0,64726.0,721,Accommodation
334,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",722,42828,2039559.0,34279,25647,40421,58206443.35,25647,1162,585150.0,1079,0,0.0,0,162071906.31,1245,103799892.96,7553,1506.0,26885.0,433065.0,722,Food Services and Drinking Places
335,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",811,15853,383460.0,13114,11205,14940,11768269.54,10375,0,0.0,0,0,0.0,0,35377639.46,913,23609369.92,2739,520.0,3104.0,114950.0,811,Repair and Maintenance
336,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",812,1494,0.0,1079,1079,1494,1025003.52,1079,0,0.0,0,0,0.0,0,2915842.29,0,1890838.77,0,452.0,2428.0,43840.0,812,Personal and Laundry Services
337,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",813,996,0.0,913,913,996,259339.31,913,0,0.0,0,0,0.0,0,778017.93,0,518678.62,0,517.0,4679.0,112495.0,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
338,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",922,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,
339,39820.0,"Redding, CA Metro Area",096,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,
340,39820.0,"Redding, CA Metro Area",115,7519,514650.0,3723,3723,73,0.0,0,0,0.0,0,0,0.0,0,3113936.18,7446,3113936.18,3723,10.0,0.0,0.0,115,Support Activities for Agriculture and Forestry
341,39820.0,"Redding, CA Metro Area",236,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,110.0,298.0,13766.0,236,Construction of Buildings
342,39820.0,"Redding, CA Metro Area",237,292,0.0,219,219,292,161645.36,219,0,0.0,0,0,0.0,0,484936.08,0,323290.72,0,44.0,624.0,44304.0,237,Heavy and Civil Engineering Construction
343,39820.0,"Redding, CA Metro Area",238,4599,0.0,4453,4453,3942,2772995.52,3796,0,0.0,0,0,0.0,0,11636998.62,657,8864003.1,657,270.0,1283.0,53574.0,238,Specialty Trade Contractors
344,39820.0,"Redding, CA Metro Area",442,365,226300.0,219,146,219,83579.89,146,146,226300.0,73,0,0.0,0,237912.84,0,71967.05,0,33.0,182.0,4864.0,442,Furniture and Home Furnishings Stores
345,39820.0,"Redding, CA Metro Area",445,584,903375.0,438,0,146,0.0,0,438,903375.0,438,0,0.0,0,0.0,0,903375.0,0,66.0,1571.0,42889.0,445,Food and Beverage Stores
346,39820.0,"Redding, CA Metro Area",447,3723,0.0,2847,2847,3723,1101462.69,2847,0,0.0,0,0,0.0,0,3166312.95,0,2064850.26,0,80.0,595.0,10445.0,447,Gasoline Stations
347,39820.0,"Redding, CA Metro Area",448,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,57.0,590.0,8023.0,448,Clothing and Clothing Accessories Stores
348,39820.0,"Redding, CA Metro Area",453,1752,0.0,1095,1095,1168,15877.5,1095,0,0.0,0,584,239253.85,584,263070.1,0,7938.75,584,55.0,411.0,9517.0,453,Miscellaneous Store Retailers
349,39820.0,"Redding, CA Metro Area",484,1168,0.0,511,511,0,0.0,0,0,0.0,0,0,0.0,0,4225581.64,1168,4225581.64,511,73.0,555.0,23005.0,484,Truck Transportation
350,39820.0,"Redding, CA Metro Area",522,33726,0.0,73,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,33726,0.0,73,100.0,977.0,50946.0,522,Credit Intermediation and Related Activities
351,39820.0,"Redding, CA Metro Area",541,292,0.0,292,219,292,11170.46,219,0,0.0,0,0,0.0,0,33511.38,0,22340.92,73,356.0,2033.0,99423.0,541,"Professional, Scientific, and Technical Services"
352,39820.0,"Redding, CA Metro Area",561,2920,288204.0,1971,1752,1314,504235.82,1022,219,209510.0,146,0,0.0,0,3078347.95,1387,2783622.13,803,175.0,2988.0,86872.0,561,Administrative and Support Services
353,39820.0,"Redding, CA Metro Area",621,365,0.0,292,292,365,23876.11,292,0,0.0,0,0,0.0,0,62993.16,0,39117.05,0,421.0,3642.0,188936.0,621,Ambulatory Health Care Services
354,39820.0,"Redding, CA Metro Area",623,14600,113150.0,11826,11315,14527,8627733.49,11315,73,113150.0,73,0,0.0,0,21910985.04,0,13396401.55,438,84.0,2026.0,57177.0,623,Nursing and Residential Care Facilities
355,39820.0,"Redding, CA Metro Area",624,292,0.0,146,73,219,4234.0,73,0,0.0,0,0,0.0,0,6351.0,73,2117.0,73,112.0,1540.0,33543.0,624,Social Assistance
